Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2005-01-03,0.9510650634765625,0.9784142949664301,0.9406958316158647,0.9734552410526127,691992000
2005-01-04,0.9608323574066162,0.9838234284848779,0.9462556461682324,0.9585779413656808,1096810400
2005-01-05,0.9692476391792297,0.9805181157059172,0.96248519275656,0.9686459398476196,680433600
2005-01-06,0.9699987769126892,0.9754080500328759,0.9516655122005754,0.9718013663696202,705555200
2005-01-07,1.0406259298324585,1.046336455623417,0.9730041756515768,0.976760733566272,2227450400
2005-01-10,1.036269187927246,1.0624160382292964,1.0200396483561984,1.0493421616530407,1725309600
2005-01-11,0.9701485633850098,1.0391226651675547,0.9638372430722141,1.0255986796424104,2611627200
2005-01-12,0.9836740493774414,0.9902858220069795,0.9512150800276332,0.983523474027839,1919702400
2005-01-13,1.0488911867141724,1.1183163246258443,1.0478393666826666,1.1076467464922322,3164716800
2005-01-14,1.0549015998840332,1.0777429028519714,1.0397247913676322,1.055653072050525,1770742400
2005-01-18,1.061664342880249,1.062415815256279,1.0180854656558107,1.0496423899309204,1006460000
2005-01-19,1.0500932931900024,1.0738358450043681,1.0481401273268574,1.0592599309443218,751895200
2005-01-20,1.0588089227676392,1.0709814498606427,1.0439325600153142,1.0466371982081302,914922400
2005-01-21,1.0592598915100098,1.0759396464735922,1.0518966470817754,1.071582291092328,911332800
2005-01-24,1.0633164644241333,1.0786446464757877,1.0601608038605206,1.0666228005819396,841629600
2005-01-25,1.0827020406723022,1.0945733155495847,1.0660222865348263,1.0724834830422543,969231200
2005-01-26,1.0857080221176147,1.0932210396197721,1.0702299601299405,1.091868770703731,739496800
2005-01-27,1.0915682315826416,1.0957758139591527,1.075188925855649,1.0843547603014316,496227200
2005-01-28,1.111703872680664,1.111703872680664,1.0885621240982999,1.0912675640126333,801612000
2005-01-31,1.155583381652832,1.1704605463502515,1.119669106348666,1.120721027084847,1681097600
2005-02-01,1.1650501489639282,1.1686568336752516,1.1507745873183106,1.157837481757869,678395200
2005-02-02,1.1966074705123901,1.2008150534322768,1.1674547382424165,1.1713618726763804,1020062400
2005-02-03,1.169257640838623,1.1936018830037765,1.162044974185284,1.1886428298411296,731651200
2005-02-04,1.1847360134124756,1.186088382615827,1.1650504694431494,1.1701600996911066,563556000
2005-02-07,1.1862391233444214,1.1923998721346651,1.16460031205366,1.1860884476783091,524456800
2005-02-08,1.2156919240951538,1.222904592023786,1.1839843340654954,1.188192016280805,890019200
2005-02-09,1.1832329034805298,1.2320712712329978,1.1736160460101588,1.2177957076558723,1191456000
2005-02-10,1.1775233745574951,1.191347815185004,1.1519774318029594,1.1829326504160558,1093019200
2005-02-11,1.2203506231307983,1.2286152122458536,1.1862389416028096,1.2000633816922375,1201054400
2005-02-14,1.2717430591583252,1.2741472487430807,1.2329734706913447,1.2431912262682152,1271463200
2005-02-15,1.3285454511642456,1.3386133334465775,1.2923299260249073,1.3022480355045813,2312217600
2005-02-16,1.3543919324874878,1.3554437529426686,1.312616452938255,1.324638404616736,1639243200
2005-02-17,1.3195295333862305,1.3656623705104205,1.31411945426398,1.362206259887024,1518473600
2005-02-18,1.3045023679733276,1.3202807762231539,1.2960872035311972,1.3184774837069801,1163254400
2005-02-22,1.281660795211792,1.326892369838601,1.281660795211792,1.2968376011895855,1219293600
2005-02-23,1.3258404731750488,1.329145906920571,1.285567951206159,1.3031489463828363,1345181600
2005-02-24,1.3363596200942993,1.3420693441240517,1.3183267954221582,1.3295972732234944,1519028000
2005-02-25,1.3372611999511719,1.3510864448675624,1.3252392478499628,1.3467282865974946,915510400
2005-02-28,1.3482310771942139,1.3566462420701613,1.321182189640557,1.3428208984167693,651610400
2005-03-01,1.3374114036560059,1.3557438723491348,1.3271928475262509,1.352137989937621,468188000
2005-03-02,1.3259902000427246,1.349131947176568,1.3247885068874263,1.3298973329430135,458161200
2005-03-03,1.2559642791748047,1.3347059352324666,1.2388336044551889,1.333504241965269,1411653600
2005-03-04,1.286620020866394,1.2926300926143928,1.2577677440627124,1.285117076583566,756618800
2005-03-07,1.2848167419433594,1.2998437785023413,1.27279489199949,1.2863188838258808,450632000
2005-03-08,1.2180962562561035,1.2670844008241395,1.2051730606304927,1.2592708351525008,1021451200
2005-03-09,1.182632327079773,1.2105824622727601,1.167004491896101,1.1913479412184422,1322465200
2005-03-10,1.197057843208313,1.2099810334243075,1.1751185950849976,1.1880417853009921,777109200
2005-03-11,1.2102816104888916,1.219899369394545,1.196156824942927,1.208478318312827,632830800
2005-03-14,1.2117849588394165,1.225910650778049,1.1877419599783618,1.2177958339505295,605385200
2005-03-15,1.231019139289856,1.2364292163183113,1.209680784297779,1.2214022834705929,508608800
2005-03-16,1.237630844116211,1.271591941286483,1.2256098000562625,1.2385329917176755,697813200
2005-03-17,1.2697895765304565,1.2887237435068921,1.2418385472192714,1.2481499696503022,801920000
2005-03-18,1.2911278009414673,1.305553936547305,1.2773024617289885,1.302247600209233,940150400
2005-03-21,1.3133677244186401,1.3214824402441747,1.2881222316540264,1.30104542646567,541128000
2005-03-22,1.2872209548950195,1.3211820595051784,1.282712924449572,1.313668140407201,551415200
2005-03-23,1.2788054943084717,1.3043514309517437,1.2628764136076283,1.2757996061171721,609823200
2005-03-24,1.2773025035858154,1.2923295363940897,1.2773025035858154,1.2896248992105608,352704800
2005-03-28,1.2782044410705566,1.2911276309837136,1.276401048961409,1.2848162100265452,275410800
2005-03-29,1.2547619342803955,1.2872209985142242,1.2472489177778454,1.279106182297431,461356000
2005-03-30,1.2863190174102783,1.2863190174102783,1.256865938429961,1.2643798587564712,394959600
2005-03-31,1.2523579597473145,1.2779039055581056,1.2499537699780936,1.2758000639558316,636134800
2005-04-01,1.2289150953292847,1.267685468485838,1.219298241099692,1.2649800291522137,641284000
2005-04-04,1.2349265813827515,1.2415384535542369,1.2069764491942052,1.2319215953275726,580014400
2005-04-05,1.2589693069458008,1.2694883107689803,1.234926313895149,1.238833547295643,556239600
2005-04-06,1.2721941471099854,1.286620288512793,1.266784068213045,1.2742979886569283,414825600
2005-04-07,1.3091598749160767,1.314870400240608,1.2697895019799172,1.2721936908236189,506987600
2005-04-08,1.3145700693130493,1.3359084259278595,1.3085590950835377,1.3133675735171688,649950000
2005-04-11,1.2598717212677002,1.3298976768820645,1.2595712728220108,1.3268926908417888,821662800
2005-04-12,1.282111406326294,1.2980404917232489,1.2625764377732216,1.2770025786314383,981061200
2005-04-13,1.2334238290786743,1.292029643360424,1.213888858601502,1.2908279497011774,1371946800
2005-04-14,1.1198186874389648,1.1889434909771706,1.1071959417159007,1.1664025368371784,2753192400
2005-04-15,1.062415599822998,1.1195183600027387,1.0603117584834758,1.1005842895304214,1728087200
2005-04-18,1.0705302953720093,1.0909674102125588,1.02184260054311,1.051896573389949,1327177600
2005-04-19,1.114709734916687,1.1252286383415038,1.0780430949031319,1.0999831497419583,1081642800
2005-04-20,1.0672237873077393,1.1342447449530553,1.0651200466622912,1.1318405559153935,945131600
2005-04-21,1.1174145936965942,1.1183166412312566,1.0789454564134844,1.0939723926295377,759592400
2005-04-22,1.0669236183166504,1.112005434870033,1.0488915939120909,1.1071961526853498,839129200
2005-04-25,1.1114037036895752,1.1126061997556405,1.0852569630829674,1.0966771144683805,746460400
2005-04-26,1.087660789489746,1.1273324125377826,1.0855569487392267,1.1053923589966512,810507600
2005-04-27,1.0804483890533447,1.0927698847478655,1.0672239429839327,1.0786449962203908,613888800
2005-04-28,1.0681260824203491,1.0921690795981738,1.0591092186432063,1.0906661352130869,575106000
2005-04-29,1.0837535858154297,1.0888632139683017,1.0585080000429044,1.0864582227964756,671630400
2005-05-02,1.0948736667633057,1.101486240548501,1.0825521717356128,1.088261795194784,465920000
2005-05-03,1.088261604309082,1.1041906845468004,1.082852329901833,1.0939721296166123,496739600
2005-05-04,1.1165130138397217,1.1180150549524643,1.0849561061419442,1.0852565544911503,448176400
2005-05-05,1.1023879051208496,1.1201195851042665,1.0960765798863372,1.119518688035971,387366000
2005-05-06,1.119218111038208,1.1219227491929147,1.105694017414506,1.1086991040419454,326247600
2005-05-09,1.1111031770706177,1.1255293168147336,1.1044914053476373,1.120420489514422,355695200
2005-05-10,1.0945734977722168,1.1195185476821745,1.0918688594037327,1.1044916086069518,440263600
2005-05-11,1.0702303647994995,1.0720337585306228,0.9950946439503398,1.0579080604345448,2041981200
2005-05-12,1.0257498025894165,1.0696281140331578,1.0218425685544592,1.0645192869079871,970242000
2005-05-13,1.044983983039856,1.058808418429455,1.0239460790884907,1.027853211544909,702713200
2005-05-16,1.0684260129928589,1.072934041852988,1.0377704537043027,1.0386725008695143,474294800
2005-05-17,1.0627155303955078,1.0657214181090442,1.0380709427967545,1.0561037611620454,588344400
2005-05-18,1.0771421194076538,1.1288357055844462,1.051596176040867,1.0654206169997018,636722800
2005-05-19,1.1285345554351807,1.132441689814723,1.0753388225473586,1.0753388225473586,793161600
2005-05-20,1.1285345554351807,1.1315404446861974,1.1177151999585864,1.1195184927491444,452650800
2005-05-23,1.194954514503479,1.199162096936648,1.1375513049116994,1.1375513049116994,1042574400
2005-05-24,1.1931509971618652,1.2018665085210936,1.1730151363589374,1.1856378812809025,593460000
2005-05-25,1.1955554485321045,1.2006650786941973,1.1817310073153047,1.187140283404445,396006800
2005-05-26,1.2244081497192383,1.2304190270072497,1.200365142150771,1.200365142150771,525520800
2005-05-27,1.2189972400665283,1.225910361762075,1.2024681650204045,1.2214023318873855,316008000
2005-05-31,1.194954514503479,1.2244076918523408,1.1895444360488905,1.2220034020262491,404205200
